"","X","GLOBAL.UNIQUE.IDENTIFIER","LAST.EDITED.DATE","TAXONOMIC.ORDER","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","SUBSPECIES.COMMON.NAME","SUBSPECIES.SCIENTIFIC.NAME","OBSERVATION.COUNT","BREEDING.BIRD.ATLAS.CODE","BREEDING.BIRD.ATLAS.CATEGORY","AGE.SEX","COUNTRY","COUNTRY.CODE","STATE","STATE.CODE","COUNTY","COUNTY.CODE","IBA.CODE","BCR.CODE","USFWS.CODE","ATLAS.BLOCK","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","OBSERVATION.DATE","TIME.OBSERVATIONS.STARTED","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","PROTOCOL.CODE","PROJECT.CODE","DURATION.MINUTES","EFFORT.DISTANCE.KM","EFFORT.AREA.HA","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","GROUP.IDENTIFIER","HAS.MEDIA","APPROVED","REVIEWED","REASON","TRIP.COMMENTS","SPECIES.COMMENTS","NSPECIES","R_AMERIC"
"1715",2663481,"URN:CornellLabOfOrnithology:EBIRD:OBS419159799","49:50.0",7277,"species","Black Vulture","Coragyps atratus","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Aquático Carazinho","L3616132","P",-28.2960867,-52.7815591,2016-07-20,"15:15:00","obsr621234","S30779580","Incidental","P20","EBIRD",NA,NA,NA,1,0,"",0,1,0,NA,"","",24,0
"1716",2663522,"URN:CornellLabOfOrnithology:EBIRD:OBS416606107","38:19.0",396,"species","Brazilian Teal","Amazonetta brasiliensis","","","4","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Pelotas, laranjal, banhado antena pelotense","L4724864","P",-31.7569444,-52.2475,2016-07-05,"11:22:00","obsr758808","S30589443","Stationary","P21","EBIRD",24,NA,NA,1,1,"",0,1,0,NA,"Dia de muito vento e frio. Banhado mais seco do que o normal.","",11,0
"1717",2663607,"URN:CornellLabOfOrnithology:EBIRD:OBS416671358","33:05.0",32624,"species","Chestnut-backed Tanager","Tangara preciosa","","","3","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Aquático Carazinho","L3616132","P",-28.2960867,-52.7815591,2016-07-07,"9:50:00","obsr621234","S30594337","Incidental","P20","EBIRD",NA,NA,NA,1,0,"",0,1,0,NA,"","",22,0
"1718",2663664,"URN:CornellLabOfOrnithology:EBIRD:OBS437969307","08:22.0",7594,"species","Cinereous Harrier","Circus cinereus","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"PE do Espinilho","L3547307","H",-30.1984046,-57.4845243,2016-07-10,"8:00:00","obsr622484","S32168410","Historical","P62","EBIRD_BRA",240,5,NA,8,0,"",1,1,0,NA,"","",5,0
"1719",2663888,"URN:CornellLabOfOrnithology:EBIRD:OBS439176998","58:07.0",7071,"species","Great Egret","Ardea alba","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Porto Alegre--Rua Eça de Queiroz","L5004527","H",-30.0494163,-51.1935429,2016-07-21,"8:41:00","obsr814626","S32278971","Incidental","P20","EBIRD",NA,NA,NA,1,0,"",0,1,0,NA,"","",1,0
"1720",2664049,"URN:CornellLabOfOrnithology:EBIRD:OBS529033358","35:32.0",32289,"species","Hooded Tanager","Nemosia pileata","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"São Leopoldo--Rost","L6181018","H",-29.8002375,-51.115514,2016-07-23,"12:30:00","obsr770720","S38918702","Incidental","P20","EBIRD",NA,NA,NA,2,0,"",0,1,0,NA,"","",1,0
"1721",2664197,"URN:CornellLabOfOrnithology:EBIRD:OBS434924116","50:50.0",12078,"species","Monk Parakeet","Myiopsitta monachus","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Bairro Ipanema","L3626179","P",-30.142251,-51.2225023,2016-07-02,"17:00:00","obsr204078","S31950079","Stationary","P21","EBIRD",30,NA,NA,1,1,"",0,1,0,NA,"","",1,0
"1722",2664342,"URN:CornellLabOfOrnithology:EBIRD:OBS439176810","58:07.0",29740,"species","Purple-throated Euphonia","Euphonia chlorotica","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Porto Alegre--Rua Eça de Queiroz","L5004527","H",-30.0494163,-51.1935429,2016-07-29,"9:42:00","obsr814626","S32278952","Incidental","P20","EBIRD",NA,NA,NA,1,0,"",0,1,0,NA,"","",1,0
"1723",2664553,"URN:CornellLabOfOrnithology:EBIRD:OBS439241274","42:12.0",14207,"species","Rufous Hornero","Furnarius rufus","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Campus da UFRGS","L5045530","H",-30.0698368,-51.1208053,2016-07-25,"10:30:00","obsr814626","S32283490","Traveling","P22","EBIRD",60,0.5,NA,1,1,"",0,1,0,NA,"","",2,0
"1724",2664970,"URN:CornellLabOfOrnithology:EBIRD:OBS527367514","03:39.0",14925,"species","Warbling Doradito","Pseudocolopteryx flaviventris","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Tramandaí -- Lagoa das Custódias","L3605542","H",-30.0331396,-50.1708932,2016-07-24,"11:06:00","obsr770720","S38793657","Incidental","P20","EBIRD",NA,NA,NA,1,0,"",1,1,0,NA,"","Foto ruim. Para registrar a espécie!",1,0
"1725",2665173,"URN:CornellLabOfOrnithology:EBIRD:OBS439189992","58:07.0",12089,"species","Yellow-chevroned Parakeet","Brotogeris chiriri","","","2","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Porto Alegre--Rua Eça de Queiroz","L5004527","H",-30.0494163,-51.1935429,2016-07-15,"17:39:00","obsr814626","S32279808","Incidental","P20","EBIRD",NA,NA,NA,1,0,"",0,1,0,NA,"","",1,0
"1726",2665203,"URN:CornellLabOfOrnithology:EBIRD:OBS423410165","17:13.0",9643,"species","Amazon Kingfisher","Chloroceryle amazona","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"ESEC do Taim -- RS-471, Rio Grande","L4857351","H",-32.5389356,-52.5386435,2016-08-12,"15:00:00","obsr742454","S31098334","Traveling","P22","EBIRD",140,4,NA,2,1,"G1883984",0,1,0,NA,"Partimos desde a sede administrativa da ESEC e seguimos pela rodovia RS-471, amostrando principalmente campos alagados. Capoeiras, banhados de junco e palha-cortadeira e restingas também foram visitados. Clima ameno, sem vento forte.","",68,0
"1727",2665204,"URN:CornellLabOfOrnithology:EBIRD:OBS423413166","24:16.0",9643,"species","Amazon Kingfisher","Chloroceryle amazona","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"ESEC do Taim -- RS-471, Rio Grande","L4857351","H",-32.5389356,-52.5386435,2016-08-14,"7:08:00","obsr742454","S31098548","Traveling","P22","EBIRD",150,6,NA,3,1,"G1884032",0,1,0,NA,"Partimos desde a sede da ESEC, seguimos pela RS-471, retornamos e seguimos em direção as restingas na frente da sede. Com Nicolas Figueiredo.<br />Enviada de eBird Android 1.2.3","",75,0
"1728",2665205,"URN:CornellLabOfOrnithology:EBIRD:OBS423385514","24:16.0",9643,"species","Amazon Kingfisher","Chloroceryle amazona","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"ESEC do Taim -- RS-471, Rio Grande","L4857351","H",-32.5389356,-52.5386435,2016-08-14,"7:08:00","obsr509078","S31096637","Traveling","P22","EBIRD",150,6,NA,3,1,"G1884032",0,1,0,NA,"Partimos desde a sede da ESEC, seguimos pela RS-471, retornamos e seguimos em direção as restingas na frente da sede. Com Nicolas Figueiredo.<br />Enviada de eBird Android 1.2.3","",75,0
"1729",2665206,"URN:CornellLabOfOrnithology:EBIRD:OBS423380737","17:13.0",9643,"species","Amazon Kingfisher","Chloroceryle amazona","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"ESEC do Taim -- RS-471, Rio Grande","L4857351","H",-32.5389356,-52.5386435,2016-08-12,"15:00:00","obsr509078","S31096287","Traveling","P22","EBIRD",140,4,NA,2,1,"G1883984",0,1,0,NA,"Partimos desde a sede administrativa da ESEC e seguimos pela rodovia RS-471, amostrando principalmente campos alagados. Capoeiras, banhados de junco e palha-cortadeira e restingas também foram visitados. Clima ameno, sem vento forte.","",68,0
"1730",2665207,"URN:CornellLabOfOrnithology:EBIRD:OBS422670056","48:46.0",11337,"species","American Kestrel","Falco sparverius","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Aquático Carazinho","L3616132","P",-28.2960867,-52.7815591,2016-08-09,"14:25:00","obsr621234","S31042230","Incidental","P20","EBIRD",NA,NA,NA,1,0,"",0,1,0,NA,"","",22,0
"1731",2665208,"URN:CornellLabOfOrnithology:EBIRD:OBS421412446","09:24.0",11337,"species","American Kestrel","Falco sparverius","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Aquático Carazinho","L3616132","P",-28.2960867,-52.7815591,2016-08-02,"15:35:00","obsr621234","S30949488","Incidental","P20","EBIRD",NA,NA,NA,NA,0,"",0,1,0,NA,"","",20,0
"1732",2665209,"URN:CornellLabOfOrnithology:EBIRD:OBS423809158","07:37.0",11337,"species","American Kestrel","Falco sparverius","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"PE da Guarita","L4862438","H",-29.3554441,-49.7318029,2016-08-15,"10:00:00","obsr187569","S31128745","Traveling","P22","EBIRD",120,2,NA,1,1,"",0,1,0,NA,"","",27,0
"1733",2665211,"URN:CornellLabOfOrnithology:EBIRD:OBS423384403","22:33.0",15745,"species","Austral Negrito","Lessonia rufa","","","24","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Próx. Estrada p/ Vila da Serraria, Rio Grande - Rio Grande do Sul - -32,539x-52,526 ","L4857418","P",-32.5389,-52.5258318,2016-08-14,"10:43:00","obsr509078","S31096567","Traveling","P22","EBIRD",9,0.2,NA,3,1,"G1884034",1,1,1,NA,"<br />Enviada de eBird Android 1.2.3","Um grande grupo de machos adultos forrageando em um campo úmido próximo a beira da estrada.",11,0
"1734",2665212,"URN:CornellLabOfOrnithology:EBIRD:OBS423413301","22:33.0",15745,"species","Austral Negrito","Lessonia rufa","","","24","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Próx. Estrada p/ Vila da Serraria, Rio Grande - Rio Grande do Sul - -32,539x-52,526 ","L4857418","P",-32.5389,-52.5258318,2016-08-14,"10:43:00","obsr742454","S31098554","Traveling","P22","EBIRD",9,0.2,NA,3,1,"G1884034",1,1,1,NA,"<br />Enviada de eBird Android 1.2.3","Um grande grupo de machos adultos forrageando em um campo úmido próximo a beira da estrada.",11,0
"1735",2665213,"URN:CornellLabOfOrnithology:EBIRD:OBS423410557","01:24.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Estrada p/ Serraria, Rio Grande - Rio Grande do Sul - 32,547x-52,517","L4857394","P",-32.5470635,-52.5169379,2016-08-13,"11:24:00","obsr742454","S31098357","Stationary","P21","EBIRD",1,NA,NA,5,1,"G1883991",0,1,0,NA,"<br />Enviada de eBird Android 1.2.3","",6,0
"1736",2665214,"URN:CornellLabOfOrnithology:EBIRD:OBS423384821","30:05.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","3","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Estrada p/ Vila da Serraria, Rio Grande do Sul-Rio Grande- -32,546x-52,518","L4857422","P",-32.5460367,-52.5176231,2016-08-13,"12:21:00","obsr509078","S31096593","Stationary","P21","EBIRD",5,NA,NA,2,1,"G1884030",0,1,0,NA,"<br />Enviada de eBird Android 1.2.3","",19,0
"1737",2665215,"URN:CornellLabOfOrnithology:EBIRD:OBS439737298","05:00.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","66","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"BR-Rio Grande do Sul-Rio Grande - -31,971x-52,3 - 31/10/2016 19:58","L5050811","P",-31.9714891,-52.2995108,2016-08-28,"16:09:00","obsr405413","S32317070","Traveling","P22","EBIRD",40,70,NA,2,1,"",0,1,0,NA,"Estrada de Pelotas a Rio Grande. Contagem realizada a o longo deste trajeto.   <br>Enviada de eBird Android 1.3","",13,0
"1738",2665216,"URN:CornellLabOfOrnithology:EBIRD:OBS423413112","30:05.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","3","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Estrada p/ Vila da Serraria, Rio Grande do Sul-Rio Grande- -32,546x-52,518","L4857422","P",-32.5460367,-52.5176231,2016-08-13,"12:21:00","obsr742454","S31098545","Stationary","P21","EBIRD",5,NA,NA,2,1,"G1884030",0,1,0,NA,"<br />Enviada de eBird Android 1.2.3","",19,0
"1739",2665217,"URN:CornellLabOfOrnithology:EBIRD:OBS423412822","31:55.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","7","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"BR-Rio Grande do Sul-Rio Grande-Unnamed Road - -32,552x-52,514","L4857406","P",-32.5516207,-52.5137833,2016-08-13,"11:58:00","obsr742454","S31098521","Stationary","P21","EBIRD",5,NA,NA,2,1,"G1884026",0,1,0,NA,"<br />Enviada de eBird Android 1.2.3","",13,0
"1740",2665219,"URN:CornellLabOfOrnithology:EBIRD:OBS424296620","10:32.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Capão do Leão -- Horto Botânico Teodoro Luiz","L4444050","H",-31.8166371,-52.4319781,2016-08-20,"7:30:00","obsr742454","S31163413","Traveling","P22","EBIRD",120,2,NA,1,1,"",0,1,0,NA,"","",43,0
"1741",2665221,"URN:CornellLabOfOrnithology:EBIRD:OBS422668936","44:57.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","3","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Porto Alegre -- Parque Mascarenhas de Morais","L3625628","H",-29.9832637,-51.1883068,2016-08-10,"9:40:00","obsr769147","S31042206","Traveling","P22","EBIRD",60,1.609,NA,1,1,"",0,1,0,NA,"Walked a loop around the pond","",25,0
"1742",2665222,"URN:CornellLabOfOrnithology:EBIRD:OBS423383929","34:21.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Estrada p/ Vila da Serraria, Rio Grande - Rio Grande do Sul - -32,548x-52,516","L4857409","P",-32.5481835,-52.516247,2016-08-13,"12:09:00","obsr509078","S31096524","Stationary","P21","EBIRD",5,NA,NA,2,1,"G1884029",0,1,0,NA,"<br />Enviada de eBird Android 1.2.3","",17,0
"1743",2665223,"URN:CornellLabOfOrnithology:EBIRD:OBS423413090","34:21.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Estrada p/ Vila da Serraria, Rio Grande - Rio Grande do Sul - -32,548x-52,516","L4857409","P",-32.5481835,-52.516247,2016-08-13,"12:09:00","obsr742454","S31098543","Stationary","P21","EBIRD",5,NA,NA,2,1,"G1884029",0,1,0,NA,"<br />Enviada de eBird Android 1.2.3","",17,0
"1744",2665225,"URN:CornellLabOfOrnithology:EBIRD:OBS423384128","04:54.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Estrada p/ Vila da Serraria, Rio Grande do Sul-Rio Grande-Unnamed Road - 32,543x-52,52","L4857414","P",-32.543342,-52.5195074,2016-08-14,"11:05:00","obsr509078","S31096543","Stationary","P21","EBIRD",3,NA,NA,1,1,"",0,1,0,NA,"<br />Enviada de eBird Android 1.2.3","",15,0
"1745",2665227,"URN:CornellLabOfOrnithology:EBIRD:OBS423383666","31:55.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","7","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"BR-Rio Grande do Sul-Rio Grande-Unnamed Road - -32,552x-52,514","L4857406","P",-32.5516207,-52.5137833,2016-08-13,"11:58:00","obsr509078","S31096503","Stationary","P21","EBIRD",5,NA,NA,2,1,"G1884026",0,1,0,NA,"<br />Enviada de eBird Android 1.2.3","",13,0
"1746",2665228,"URN:CornellLabOfOrnithology:EBIRD:OBS423385298","34:51.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","20","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Estrada p/ Serraria Rio Grande do Sul-Rio Grande-Unnamed Road - -32,543x-52,52","L4857431","P",-32.5428247,-52.5198727,2016-08-13,"12:35:00","obsr509078","S31096625","Stationary","P21","EBIRD",5,NA,NA,2,1,"G1884031",0,1,0,NA,"<br />Enviada de eBird Android 1.2.3","",22,0
"1747",2665229,"URN:CornellLabOfOrnithology:EBIRD:OBS423413138","34:51.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","20","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Estrada p/ Serraria Rio Grande do Sul-Rio Grande-Unnamed Road - -32,543x-52,52","L4857431","P",-32.5428247,-52.5198727,2016-08-13,"12:35:00","obsr742454","S31098547","Stationary","P21","EBIRD",5,NA,NA,2,1,"G1884031",0,1,0,NA,"<br />Enviada de eBird Android 1.2.3","",22,0
"1748",2665230,"URN:CornellLabOfOrnithology:EBIRD:OBS423381936","39:32.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Próx. sede do Taim, Rio Grande - Rio Grande do Sul - - 32,518x-52,556","L4857389","P",-32.5180667,-52.5555666,2016-08-13,"10:03:00","obsr509078","S31096372","Stationary","P21","EBIRD",26,NA,NA,4,1,"G1883987",0,1,0,NA,"Em um banhado à beira da rodovia RS-471, próximo à sede da ESEC do Taim. Com Nicolas Figueiredo. <br />Enviada de eBird Android 1.2.3","",32,0
"1749",2665231,"URN:CornellLabOfOrnithology:EBIRD:OBS423410294","39:32.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Próx. sede do Taim, Rio Grande - Rio Grande do Sul - - 32,518x-52,556","L4857389","P",-32.5180667,-52.5555666,2016-08-13,"10:03:00","obsr742454","S31098340","Stationary","P21","EBIRD",26,NA,NA,4,1,"G1883987",0,1,0,NA,"Em um banhado à beira da rodovia RS-471, próximo à sede da ESEC do Taim. Com Nicolas Figueiredo. <br />Enviada de eBird Android 1.2.3","",32,0
"1750",2665232,"URN:CornellLabOfOrnithology:EBIRD:OBS421685120","53:50.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Parque Germânia","L4836598","H",-30.0254636,-51.1577082,2016-08-02,"15:00:00","obsr769147","S30969347","Traveling","P22","EBIRD",60,1.609,NA,1,1,"",0,1,0,NA,"Walking around the park","",9,0
"1751",2665234,"URN:CornellLabOfOrnithology:EBIRD:OBS423385974","15:01.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","3","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Estrada p/ Serraria, Rio Grande do Sul-Rio Grande-Unnamed Road -32,535x-52,529","L4857446","P",-32.5345115,-52.5290035,2016-08-14,"10:12:00","obsr509078","S31096679","Stationary","P21","EBIRD",5,NA,NA,1,1,"",0,1,0,NA,"<br />Enviada de eBird Android 1.2.3","",13,0
"1752",2665237,"URN:CornellLabOfOrnithology:EBIRD:OBS423382607","01:24.0",7222,"species","Bare-faced Ibis","Phimosus infuscatus","","","X","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Estrada p/ Serraria, Rio Grande - Rio Grande do Sul - 32,547x-52,517","L4857394","P",-32.5470635,-52.5169379,2016-08-13,"11:24:00","obsr509078","S31096419","Stationary","P21","EBIRD",1,NA,NA,5,1,"G1883991",0,1,0,NA,"<br />Enviada de eBird Android 1.2.3","",6,0
"1753",2665242,"URN:CornellLabOfOrnithology:EBIRD:OBS425510021","13:12.0",33242,"species","Bananaquit","Coereba flaveola","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Capão do Leão - UFPel","L4597616","H",-31.8002778,-52.4093056,2016-08-26,"8:00:00","obsr509078","S31254896","Incidental","P20","EBIRD",NA,NA,NA,1,0,"",0,1,0,NA,"","",7,0
"1754",2665243,"URN:CornellLabOfOrnithology:EBIRD:OBS423381474","16:42.0",33242,"species","Bananaquit","Coereba flaveola","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Praia da Capilha, Rio Grande - Rio Grande do Sul -32,506x-52,584","L4857385","P",-32.5057336,-52.5843882,2016-08-13,"9:17:00","obsr509078","S31096341","Traveling","P22","EBIRD",35,0.3,NA,5,1,"G1883986",0,1,0,NA,"Caminhando na praia da lagoa Mirim. Com Dieguito Souza, Melise Silveira e Nicolas Figueiredo.<br />Enviada de eBird Android 1.2.3","",15,0
"1755",2665244,"URN:CornellLabOfOrnithology:EBIRD:OBS423410232","16:42.0",33242,"species","Bananaquit","Coereba flaveola","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Praia da Capilha, Rio Grande - Rio Grande do Sul -32,506x-52,584","L4857385","P",-32.5057336,-52.5843882,2016-08-13,"9:17:00","obsr742454","S31098338","Traveling","P22","EBIRD",35,0.3,NA,5,1,"G1883986",0,1,0,NA,"Caminhando na praia da lagoa Mirim. Com Dieguito Souza, Melise Silveira e Nicolas Figueiredo.<br />Enviada de eBird Android 1.2.3","",15,0
"1756",2665245,"URN:CornellLabOfOrnithology:EBIRD:OBS439253596","46:03.0",33242,"species","Bananaquit","Coereba flaveola","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"POA - Ilha das Flores","L5045706","P",-29.9901031,-51.2675414,2016-08-07,"18:00:00","obsr814626","S32284403","Stationary","P21","EBIRD",40,NA,NA,1,1,"",0,1,0,NA,"","",5,0
"1757",2665246,"URN:CornellLabOfOrnithology:EBIRD:OBS439149078","30:18.0",33242,"species","Bananaquit","Coereba flaveola","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Porto Alegre--Parque Farroupilha (Redenção)","L3999090","H",-30.0370742,-51.2152576,2016-08-13,"15:15:00","obsr814626","S32277042","Traveling","P22","EBIRD",75,0.5,NA,1,1,"",0,1,0,NA,"","",4,0
"1758",2665247,"URN:CornellLabOfOrnithology:EBIRD:OBS425792003","58:25.0",33242,"species","Bananaquit","Coereba flaveola","","","1","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Capão do Leão - Banhado do Canal São Gonçalo","L4791490","H",-31.8133048,-52.4158466,2016-08-27,"8:00:00","obsr742454","S31276393","Traveling","P22","EBIRD",120,2,NA,1,1,"",0,1,0,NA,"","",46,0
"1759",2665263,"URN:CornellLabOfOrnithology:EBIRD:OBS425933241","56:20.0",21356,"species","Blue-and-white Swallow","Pygochelidon cyanoleuca","","","32","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Capão do Leão - Banhado do Canal São Gonçalo","L4791490","H",-31.8133048,-52.4158466,2016-08-28,"7:12:00","obsr742454","S31290698","Traveling","P22","EBIRD",60,1,NA,1,1,"",0,1,0,NA,"","",30,0
"1760",2665269,"URN:CornellLabOfOrnithology:EBIRD:OBS423382404","55:39.0",31623,"species","Brown-and-yellow Marshbird","Pseudoleistes virescens","","","20","","","","Brazil","BR","Rio Grande do Sul","BR-RS",NA,NA,NA,NA,NA,NA,"Próx. sede do Taim, Rio Grande - Rio Grande do Sul - 32,53x-52,55","L4857392","P",-32.5300457,-52.5495777,2016-08-13,"10:39:00","obsr509078","S31096404","Stationary","P21","EBIRD",10,NA,NA,1,1,"",0,1,0,NA,"Campo à beira de uma estrada secundária próxima à sede da ESEC do Taim.<br />Enviada de eBird Android 1.2.3","",11,0
